num_task_per_taskset=9
num_taskset=500
//ID,Priority,Offset,Period,Execution Time
[1]
T1,0,1,143,6
T2,1,0,200,5
T3,2,0,22,2
T4,3,0,143,10
T5,4,1,150,45
T6,5,1,60,2
T7,6,0,140,2
T8,7,1,21,2
T9,8,0,182,2
[137]
T1,0,0,96,4
T2,1,1,60,2
T3,2,1,32,1
T4,3,0,77,1
T5,4,0,200,10
T6,5,1,20,2
T7,6,1,77,11
T8,7,1,160,1
T9,8,0,175,4
[138]
T1,0,1,200,9
T2,1,0,180,13
T3,2,0,34,2
T4,3,0,90,1
T5,4,0,54,2
T6,5,0,180,15
T7,6,1,24,1
T8,7,1,85,7
T9,8,1,90,7
[139]
T1,0,0,120,4
T2,1,0,96,1
T3,2,0,95,4
T4,3,1,180,13
T5,4,0,27,4
T6,5,1,200,4
T7,6,1,23,2
T8,7,0,95,8
T9,8,0,192,8
[140]
T1,0,1,130,3
T2,1,1,156,8
T3,2,0,25,2
T4,3,1,66,2
T5,4,1,130,2
T6,5,0,23,3
T7,6,1,200,2
T8,7,0,165,10
T9,8,0,120,11
[141]
T1,0,0,34,6
T2,1,1,45,5
T3,2,1,142,9
T4,3,1,200,10
T5,4,0,150,2
T6,5,1,168,9
T7,6,0,120,2
T8,7,0,126,2
T9,8,1,63,2
[142]
T1,0,0,200,14
T2,1,1,96,3
T3,2,1,76,6
T4,3,0,114,2
T5,4,1,176,2
T6,5,1,190,32
T7,6,0,40,2
T8,7,1,76,6
T9,8,1,25,2
[143]
T1,0,0,54,1
T2,1,1,154,2
T3,2,1,175,9
T4,3,1,72,1
T5,4,0,60,10
T6,5,1,200,12
T7,6,0,22,2
T8,7,1,132,2
T9,8,1,126,1
[144]
T1,0,0,175,2
T2,1,0,126,2
T3,2,1,160,28
T4,3,1,90,3
T5,4,0,200,2
T6,5,1,37,1
T7,6,0,60,11
T8,7,1,20,2
T9,8,1,85,1
[145]
T1,0,1,144,2
T2,1,0,49,3
T3,2,0,63,6
T4,3,1,42,2
T5,4,1,152,6
T6,5,1,114,14
T7,6,0,140,2
T8,7,1,190,5
T9,8,0,200,7
[146]
T1,0,1,29,1
T2,1,0,40,2
T3,2,0,200,3
T4,3,1,65,17
T5,4,0,90,2
T6,5,1,192,5
T7,6,0,60,2
T8,7,1,180,2
T9,8,0,78,7
[147]
T1,0,1,128,7
T2,1,0,112,1
T3,2,1,200,2
T4,3,1,154,22
T5,4,1,84,1
T6,5,1,64,1
T7,6,0,50,5
T8,7,1,150,18
T9,8,0,29,2
[148]
T1,0,1,162,8
T2,1,1,120,3
T3,2,0,51,4
T4,3,1,80,2
T5,4,1,80,14
T6,5,1,50,1
T7,6,0,192,7
T8,7,1,112,4
T9,8,0,200,1
[149]
T1,0,1,126,8
T2,1,1,80,6
T3,2,1,162,15
T4,3,1,200,1
T5,4,1,168,2
T6,5,1,25,1
T7,6,0,70,2
T8,7,1,112,13
T9,8,0,20,2
[150]
T1,0,1,105,1
T2,1,0,80,6
T3,2,1,165,2
T4,3,0,45,2
T5,4,1,180,2
T6,5,0,135,5
T7,6,1,200,56
T8,7,1,33,1
T9,8,1,100,3
[151]
T1,0,0,31,2
T2,1,1,60,9
T3,2,0,96,3
T4,3,1,76,7
T5,4,0,76,8
T6,5,1,152,8
T7,6,1,200,2
T8,7,1,24,2
T9,8,0,152,2
[152]
T1,0,0,26,2
T2,1,1,76,6
T3,2,0,120,23
T4,3,1,190,5
T5,4,1,57,1
T6,5,1,152,2
T7,6,1,45,2
T8,7,0,87,3
T9,8,0,200,19
[153]
T1,0,0,65,1
T2,1,1,65,2
T3,2,0,200,8
T4,3,0,24,2
T5,4,1,180,15
T6,5,1,60,4
T7,6,1,47,6
T8,7,1,180,2
T9,8,1,65,5
[154]
T1,0,1,168,2
T2,1,0,24,2
T3,2,1,60,2
T4,3,0,170,18
T5,4,1,136,15
T6,5,1,36,2
T7,6,1,102,1
T8,7,1,144,27
T9,8,0,200,4
[155]
T1,0,0,87,5
T2,1,0,200,28
T3,2,1,160,2
T4,3,1,29,1
T5,4,0,87,4
T6,5,1,100,2
T7,6,1,116,14
T8,7,0,176,2
T9,8,1,46,1
[156]
T1,0,0,150,8
T2,1,0,66,1
T3,2,1,50,1
T4,3,1,105,2
T5,4,1,125,6
T6,5,0,90,16
T7,6,0,47,2
T8,7,1,168,14
T9,8,1,200,2
[157]
T1,0,0,52,3
T2,1,0,33,4
T3,2,0,200,9
T4,3,0,70,4
T5,4,1,100,2
T6,5,0,128,11
T7,6,0,165,2
T8,7,0,154,5
T9,8,1,64,2
[158]
T1,0,0,130,7
T2,1,1,90,2
T3,2,1,200,2
T4,3,0,72,6
T5,4,0,38,2
T6,5,0,180,13
T7,6,1,48,4
T8,7,0,100,4
T9,8,0,180,5
[159]
T1,0,1,54,2
T2,1,1,198,8
T3,2,0,126,8
T4,3,1,198,12
T5,4,1,32,1
T6,5,0,140,2
T7,6,1,66,14
T8,7,1,60,2
T9,8,1,200,7
[160]
T1,0,1,150,21
T2,1,0,90,2
T3,2,0,180,19
T4,3,0,125,5
T5,4,1,200,14
T6,5,0,32,2
T7,6,0,34,1
T8,7,1,135,5
T9,8,0,105,2
[161]
T1,0,1,156,6
T2,1,1,56,2
T3,2,0,192,20
T4,3,0,35,1
T5,4,0,75,9
T6,5,1,140,13
T7,6,1,200,7
T8,7,0,78,2
T9,8,0,20,2
[162]
T1,0,1,66,7
T2,1,1,45,7
T3,2,1,66,2
T4,3,1,100,3
T5,4,0,187,2
T6,5,1,200,8
T7,6,0,85,5
T8,7,0,25,2
T9,8,0,150,2
[163]
T1,0,0,184,8
T2,1,0,95,1
T3,2,1,38,2
T4,3,0,22,1
T5,4,0,150,1
T6,5,0,95,7
T7,6,0,57,5
T8,7,0,90,3
T9,8,0,200,20
[164]
T1,0,0,147,2
T2,1,0,112,7
T3,2,1,96,9
T4,3,0,22,2
T5,4,0,42,1
T6,5,1,200,4
T7,6,1,144,6
T8,7,1,175,19
T9,8,1,60,6
[165]
T1,0,0,192,10
T2,1,1,145,4
T3,2,0,96,2
T4,3,1,84,9
T5,4,1,150,4
T6,5,0,96,4
T7,6,1,28,1
T8,7,1,23,2
T9,8,1,200,14
[166]
T1,0,0,100,22
T2,1,1,198,4
T3,2,0,200,10
T4,3,0,90,1
T5,4,0,104,4
T6,5,0,41,1
T7,6,0,65,1
T8,7,1,44,3
T9,8,0,150,1
[167]
T1,0,0,38,1
T2,1,1,189,14
T3,2,1,75,2
T4,3,0,200,23
T5,4,1,152,13
T6,5,0,120,2
T7,6,0,24,3
T8,7,1,114,1
T9,8,1,133,2
[168]
T1,0,1,28,1
T2,1,1,112,2
T3,2,0,36,1
T4,3,1,140,5
T5,4,1,60,1
T6,5,0,200,17
T7,6,1,75,5
T8,7,0,155,1
T9,8,1,186,28
[169]
T1,0,0,80,2
T2,1,0,165,6
T3,2,1,198,2
T4,3,0,68,2
T5,4,1,110,1
T6,5,0,144,16
T7,6,1,51,5
T8,7,1,200,2
T9,8,0,44,8
[170]
T1,0,0,200,4
T2,1,1,56,2
T3,2,0,100,1
T4,3,0,168,8
T5,4,0,168,3
T6,5,0,108,2
T7,6,1,33,1
T8,7,1,48,2
T9,8,0,55,18
[171]
T1,0,0,40,2
T2,1,1,33,4
T3,2,1,75,3
T4,3,1,96,2
T5,4,1,160,2
T6,5,0,100,7
T7,6,0,126,11
T8,7,0,198,1
T9,8,1,200,18
[172]
T1,0,0,184,1
T2,1,1,66,6
T3,2,0,200,1
T4,3,0,110,7
T5,4,0,50,1
T6,5,0,55,4
T7,6,0,34,2
T8,7,0,184,28
T9,8,0,90,4
[173]
T1,0,0,32,2
T2,1,0,66,2
T3,2,0,165,10
T4,3,1,175,29
T5,4,1,70,1
T6,5,1,200,13
T7,6,1,100,3
T8,7,0,42,2
T9,8,1,121,2
[174]
T1,0,0,75,6
T2,1,0,56,3
T3,2,1,200,16
T4,3,1,70,1
T5,4,0,152,3
T6,5,0,196,12
T7,6,1,25,3
T8,7,0,75,2
T9,8,1,27,2
[175]
T1,0,1,135,10
T2,1,1,175,2
T3,2,0,40,2
T4,3,1,120,6
T5,4,1,180,15
T6,5,1,108,2
T7,6,1,128,12
T8,7,0,200,5
T9,8,1,39,2
[176]
T1,0,0,36,2
T2,1,0,80,8
T3,2,0,75,2
T4,3,1,200,34
T5,4,0,150,2
T6,5,1,119,6
T7,6,0,150,1
T8,7,1,119,2
T9,8,1,26,1
[177]
T1,0,1,175,23
T2,1,1,98,6
T3,2,1,92,6
T4,3,0,92,3
T5,4,1,200,2
T6,5,0,24,2
T7,6,1,175,7
T8,7,0,43,2
T9,8,1,69,1
[178]
T1,0,0,133,1
T2,1,1,30,3
T3,2,0,200,17
T4,3,1,63,2
T5,4,1,171,15
T6,5,0,27,1
T7,6,0,190,11
T8,7,0,144,1
T9,8,0,95,2
[179]
T1,0,0,170,2
T2,1,0,40,3
T3,2,1,68,5
T4,3,1,72,2
T5,4,0,68,14
T6,5,0,100,1
T7,6,0,40,2
T8,7,0,200,2
T9,8,0,175,5
[180]
T1,0,0,63,1
T2,1,1,160,20
T3,2,0,80,2
T4,3,1,21,2
T5,4,1,200,2
T6,5,0,95,13
T7,6,1,150,8
T8,7,0,20,2
T9,8,1,114,6
[181]
T1,0,1,135,6
T2,1,1,100,2
T3,2,0,200,14
T4,3,1,42,2
T5,4,0,108,3
T6,5,1,150,17
T7,6,1,108,5
T8,7,1,30,2
T9,8,1,165,18
[182]
T1,0,0,75,1
T2,1,0,176,20
T3,2,1,55,5
T4,3,0,115,5
T5,4,1,176,14
T6,5,1,50,1
T7,6,0,200,7
T8,7,1,110,5
T9,8,1,24,2
[183]
T1,0,0,37,1
T2,1,0,39,2
T3,2,1,120,2
T4,3,0,78,2
T5,4,1,182,10
T6,5,1,200,2
T7,6,0,154,24
T8,7,1,132,19
T9,8,1,65,4
[184]
T1,0,0,108,2
T2,1,1,200,1
T3,2,1,33,2
T4,3,1,108,6
T5,4,1,160,2
T6,5,1,27,2
T7,6,1,175,23
T8,7,1,135,19
T9,8,0,75,8
[185]
T1,0,1,175,2
T2,1,0,43,2
T3,2,1,25,1
T4,3,1,200,2
T5,4,0,100,2
T6,5,0,195,18
T7,6,0,126,2
T8,7,1,56,1
T9,8,1,125,29
[186]
T1,0,0,104,2
T2,1,0,43,5
T3,2,0,168,4
T4,3,1,100,2
T5,4,1,65,3
T6,5,0,150,16
T7,6,1,25,2
T8,7,1,125,3
T9,8,0,200,1
[187]
T1,0,0,200,12
T2,1,1,110,4
T3,2,0,176,13
T4,3,1,160,1
T5,4,1,51,2
T6,5,0,88,1
T7,6,0,80,3
T8,7,1,91,11
T9,8,1,20,1
[188]
T1,0,0,50,3
T2,1,0,57,2
T3,2,1,200,18
T4,3,0,77,2
T5,4,1,51,2
T6,5,1,152,7
T7,6,0,60,2
T8,7,0,168,14
T9,8,1,70,8
[189]
T1,0,1,90,2
T2,1,1,21,1
T3,2,0,78,7
T4,3,0,156,7
T5,4,0,185,6
T6,5,0,104,2
T7,6,1,74,3
T8,7,1,200,23
T9,8,0,36,1
[190]
T1,0,0,60,5
T2,1,0,23,2
T3,2,1,28,4
T4,3,1,80,2
T5,4,0,150,1
T6,5,0,80,11
T7,6,1,147,2
T8,7,1,200,4
T9,8,0,180,12
[191]
T1,0,0,200,25
T2,1,0,56,4
T3,2,0,20,2
T4,3,1,132,2
T5,4,1,105,11
T6,5,0,176,1
T7,6,0,135,1
T8,7,1,37,2
T9,8,0,198,12
[192]
T1,0,1,30,2
T2,1,0,98,2
T3,2,0,80,1
T4,3,1,175,15
T5,4,1,200,13
T6,5,0,189,20
T7,6,1,108,3
T8,7,1,20,1
T9,8,1,56,5
[193]
T1,0,1,135,14
T2,1,0,86,2
T3,2,1,200,2
T4,3,0,180,31
T5,4,0,172,12
T6,5,0,75,2
T7,6,1,36,2
T8,7,0,53,4
T9,8,0,135,1
[194]
T1,0,0,160,3
T2,1,0,192,8
T3,2,0,40,2
T4,3,1,66,4
T5,4,0,24,2
T6,5,1,128,12
T7,6,1,72,2
T8,7,1,200,12
T9,8,1,72,2
[195]
T1,0,1,175,3
T2,1,1,46,4
T3,2,0,98,2
T4,3,0,72,2
T5,4,0,70,2
T6,5,1,200,22
T7,6,0,45,1
T8,7,1,70,12
T9,8,0,198,5
[196]
T1,0,1,108,2
T2,1,1,54,2
T3,2,0,175,14
T4,3,0,175,2
T5,4,0,128,1
T6,5,0,30,2
T7,6,0,200,3
T8,7,1,108,11
T9,8,1,39,9
[197]
T1,0,0,84,1
T2,1,0,200,29
T3,2,1,70,5
T4,3,0,169,5
T5,4,1,169,4
T6,5,0,53,1
T7,6,0,70,5
T8,7,1,52,3
T9,8,1,65,1
[198]
T1,0,1,50,3
T2,1,0,40,7
T3,2,0,133,3
T4,3,1,152,14
T5,4,0,112,2
T6,5,0,95,2
T7,6,1,85,3
T8,7,1,152,6
T9,8,0,200,1
[199]
T1,0,0,168,1
T2,1,1,42,2
T3,2,0,150,5
T4,3,1,68,2
T5,4,1,23,2
T6,5,0,200,11
T7,6,1,63,6
T8,7,0,85,3
T9,8,1,72,6
[200]
T1,0,1,66,2
T2,1,1,43,2
T3,2,0,200,16
T4,3,1,176,7
T5,4,0,78,3
T6,5,1,22,2
T7,6,0,120,2
T8,7,1,180,21
T9,8,0,104,8
[201]
T1,0,0,78,5
T2,1,1,30,2
T3,2,0,104,8
T4,3,0,30,1
T5,4,1,130,1
T6,5,1,168,10
T7,6,0,72,4
T8,7,1,189,3
T9,8,1,200,23
[202]
T1,0,0,27,2
T2,1,0,99,8
T3,2,0,154,3
T4,3,0,140,5
T5,4,0,196,12
T6,5,0,84,2
T7,6,1,22,1
T8,7,1,200,5
T9,8,0,77,11
[203]
T1,0,0,20,2
T2,1,0,63,5
T3,2,0,168,5
T4,3,0,145,5
T5,4,1,47,1
T6,5,1,200,11
T7,6,1,180,16
T8,7,1,140,6
T9,8,1,105,7
[204]
T1,0,0,102,2
T2,1,0,168,1
T3,2,1,200,44
T4,3,1,175,20
T5,4,0,34,2
T6,5,0,55,4
T7,6,1,60,2
T8,7,1,84,2
T9,8,0,28,2
[205]
T1,0,1,66,3
T2,1,0,25,2
T3,2,0,132,4
T4,3,1,176,9
T5,4,1,160,10
T6,5,0,200,31
T7,6,1,108,2
T8,7,1,132,2
T9,8,1,20,1
[206]
T1,0,1,160,15
T2,1,1,200,6
T3,2,0,143,4
T4,3,0,55,2
T5,4,0,34,5
T6,5,1,143,7
T7,6,0,26,2
T8,7,0,132,9
T9,8,0,176,3
[207]
T1,0,1,63,2
T2,1,0,50,3
T3,2,1,200,6
T4,3,1,126,5
T5,4,0,120,2
T6,5,1,155,20
T7,6,0,25,1
T8,7,1,155,9
T9,8,0,56,4
[208]
T1,0,1,43,4
T2,1,0,175,11
T3,2,0,56,2
T4,3,0,140,9
T5,4,1,96,5
T6,5,0,200,2
T7,6,0,21,2
T8,7,0,100,12
T9,8,0,172,6
[209]
T1,0,1,155,14
T2,1,0,90,2
T3,2,0,22,2
T4,3,0,150,2
T5,4,0,33,2
T6,5,0,72,2
T7,6,1,200,14
T8,7,0,75,6
T9,8,1,90,2
[210]
T1,0,0,138,2
T2,1,0,150,8
T3,2,0,140,23
T4,3,1,200,4
T5,4,0,39,2
T6,5,0,45,3
T7,6,0,84,2
T8,7,0,175,2
T9,8,0,112,13
[211]
T1,0,1,57,2
T2,1,1,57,4
T3,2,0,110,9
T4,3,0,114,8
T5,4,1,200,6
T6,5,1,180,8
T7,6,0,31,1
T8,7,0,165,8
T9,8,0,36,1
[212]
T1,0,1,45,1
T2,1,0,156,4
T3,2,0,90,2
T4,3,1,200,17
T5,4,1,156,12
T6,5,0,120,4
T7,6,1,27,2
T8,7,0,60,2
T9,8,1,92,11
[213]
T1,0,1,99,1
T2,1,1,200,2
T3,2,0,154,10
T4,3,1,110,19
T5,4,0,154,12
T6,5,1,60,4
T7,6,0,44,2
T8,7,0,46,3
T9,8,1,63,2
[214]
T1,0,0,33,2
T2,1,0,200,3
T3,2,0,120,18
T4,3,1,154,6
T5,4,0,70,2
T6,5,0,60,12
T7,6,0,34,2
T8,7,0,154,3
T9,8,1,80,2
[215]
T1,0,0,90,2
T2,1,0,200,9
T3,2,1,68,6
T4,3,0,52,6
T5,4,0,150,4
T6,5,1,153,2
T7,6,1,50,2
T8,7,1,126,7
T9,8,1,60,4
[216]
T1,0,0,80,7
T2,1,0,75,3
T3,2,1,42,1
T4,3,1,144,2
T5,4,0,152,1
T6,5,1,35,2
T7,6,0,200,29
T8,7,1,80,9
T9,8,0,171,4
[217]
T1,0,1,28,2
T2,1,1,160,11
T3,2,0,200,24
T4,3,1,138,2
T5,4,0,115,3
T6,5,0,115,6
T7,6,1,92,11
T8,7,0,168,2
T9,8,1,46,2
[218]
T1,0,0,200,31
T2,1,1,80,2
T3,2,1,55,2
T4,3,0,168,19
T5,4,0,21,1
T6,5,0,112,1
T7,6,1,21,2
T8,7,1,175,4
T9,8,0,75,2
[219]
T1,0,0,75,12
T2,1,1,135,2
T3,2,1,156,1
T4,3,0,112,5
T5,4,0,200,2
T6,5,1,126,20
T7,6,0,50,1
T8,7,1,40,2
T9,8,1,156,2
[220]
T1,0,0,105,17
T2,1,0,189,18
T3,2,0,49,2
T4,3,1,100,2
T5,4,1,27,2
T6,5,1,189,9
T7,6,1,114,6
T8,7,1,76,2
T9,8,0,200,2
[221]
T1,0,1,133,13
T2,1,0,171,3
T3,2,1,20,1
T4,3,0,112,2
T5,4,0,171,2
T6,5,0,32,2
T7,6,1,105,1
T8,7,1,200,19
T9,8,0,126,13
[222]
T1,0,0,120,5
T2,1,0,165,2
T3,2,1,88,1
T4,3,1,200,19
T5,4,1,97,1
T6,5,0,194,9
T7,6,1,75,2
T8,7,1,33,5
T9,8,1,36,1
[223]
T1,0,0,175,35
T2,1,0,105,2
T3,2,1,200,15
T4,3,1,46,1
T5,4,1,29,2
T6,5,1,84,5
T7,6,0,84,2
T8,7,1,80,2
T9,8,0,161,14
[224]
T1,0,1,104,2
T2,1,1,144,5
T3,2,0,156,1
T4,3,0,32,1
T5,4,1,108,16
T6,5,1,96,4
T7,6,1,150,2
T8,7,0,200,22
T9,8,0,40,3
[225]
T1,0,1,43,1
T2,1,0,100,9
T3,2,1,80,1
T4,3,1,200,23
T5,4,0,63,2
T6,5,1,24,2
T7,6,0,168,1
T8,7,1,195,44
T9,8,0,130,2
[226]
T1,0,0,189,9
T2,1,0,96,10
T3,2,0,128,1
T4,3,1,105,8
T5,4,1,27,1
T6,5,0,70,2
T7,6,1,150,2
T8,7,0,31,2
T9,8,0,200,25
[227]
T1,0,1,150,4
T2,1,1,160,23
T3,2,1,88,2
T4,3,1,40,2
T5,4,0,200,5
T6,5,0,66,6
T7,6,0,74,4
T8,7,1,120,11
T9,8,0,31,2
[228]
T1,0,0,200,1
T2,1,1,168,2
T3,2,1,21,1
T4,3,1,126,16
T5,4,1,30,2
T6,5,1,100,10
T7,6,0,175,2
T8,7,1,81,6
T9,8,0,90,8
[229]
T1,0,1,150,5
T2,1,1,38,1
T3,2,0,60,1
T4,3,1,150,13
T5,4,0,115,22
T6,5,1,120,1
T7,6,0,200,3
T8,7,1,28,2
T9,8,0,75,3
[230]
T1,0,0,154,3
T2,1,0,192,11
T3,2,1,31,1
T4,3,1,30,2
T5,4,0,132,2
T6,5,0,77,7
T7,6,0,105,10
T8,7,0,200,1
T9,8,0,66,7
[231]
T1,0,0,150,2
T2,1,0,200,19
T3,2,1,21,2
T4,3,0,138,10
T5,4,1,189,12
T6,5,1,115,8
T7,6,1,42,4
T8,7,1,140,2
T9,8,1,100,6
[232]
T1,0,0,21,2
T2,1,0,75,4
T3,2,0,67,12
T4,3,0,168,5
T5,4,0,140,8
T6,5,0,67,2
T7,6,1,23,2
T8,7,1,200,14
T9,8,0,150,12
[233]
T1,0,0,43,2
T2,1,0,72,1
T3,2,0,172,24
T4,3,0,180,3
T5,4,0,60,2
T6,5,1,125,11
T7,6,0,200,9
T8,7,1,50,3
T9,8,1,80,1
[234]
T1,0,0,126,14
T2,1,1,117,2
T3,2,0,42,2
T4,3,0,105,3
T5,4,0,189,2
T6,5,0,91,20
T7,6,0,180,2
T8,7,1,200,9
T9,8,0,27,2
[235]
T1,0,0,200,6
T2,1,1,189,1
T3,2,0,100,6
T4,3,0,135,26
T5,4,1,30,2
T6,5,1,46,3
T7,6,0,105,2
T8,7,1,150,1
T9,8,1,112,2
[236]
T1,0,0,90,14
T2,1,1,30,2
T3,2,0,160,19
T4,3,0,140,18
T5,4,1,112,2
T6,5,1,72,2
T7,6,1,198,6
T8,7,1,25,2
T9,8,1,200,1
[237]
T1,0,1,75,2
T2,1,1,200,8
T3,2,0,168,5
T4,3,1,20,1
T5,4,0,112,3
T6,5,1,145,18
T7,6,1,26,3
T8,7,0,192,2
T9,8,0,116,3
[238]
T1,0,0,200,11
T2,1,0,114,6
T3,2,0,42,2
T4,3,0,60,13
T5,4,1,95,2
T6,5,0,175,3
T7,6,0,63,2
T8,7,1,168,2
T9,8,1,46,5
[239]
T1,0,0,26,2
T2,1,0,26,1
T3,2,0,160,8
T4,3,1,168,5
T5,4,1,84,2
T6,5,1,64,6
T7,6,0,128,23
T8,7,0,96,1
T9,8,1,200,4
[240]
T1,0,1,55,3
T2,1,0,175,12
T3,2,0,200,4
T4,3,0,44,1
T5,4,1,66,7
T6,5,0,75,4
T7,6,0,126,2
T8,7,0,150,5
T9,8,0,37,2
[241]
T1,0,1,39,1
T2,1,0,175,2
T3,2,0,84,5
T4,3,0,29,2
T5,4,1,75,2
T6,5,1,136,1
T7,6,0,150,9
T8,7,0,60,1
T9,8,0,200,36
[242]
T1,0,0,20,1
T2,1,1,78,2
T3,2,1,168,6
T4,3,1,75,6
T5,4,0,200,10
T6,5,1,70,1
T7,6,1,126,3
T8,7,1,189,2
T9,8,0,33,6
[243]
T1,0,1,200,11
T2,1,0,120,3
T3,2,0,195,9
T4,3,0,180,5
T5,4,1,25,2
T6,5,1,80,3
T7,6,1,117,10
T8,7,1,120,9
T9,8,1,27,2
[244]
T1,0,0,42,2
T2,1,1,165,2
T3,2,0,55,2
T4,3,1,50,5
T5,4,0,189,3
T6,5,0,200,18
T7,6,0,90,3
T8,7,0,56,6
T9,8,1,54,2
[245]
T1,0,0,90,11
T2,1,0,40,1
T3,2,0,120,1
T4,3,0,90,2
T5,4,0,123,13
T6,5,1,150,2
T7,6,0,200,10
T8,7,0,156,14
T9,8,1,46,1
[246]
T1,0,1,41,3
T2,1,1,66,2
T3,2,1,84,1
T4,3,1,55,2
T5,4,0,200,2
T6,5,0,189,5
T7,6,1,189,37
T8,7,0,55,4
T9,8,1,21,1
[247]
T1,0,1,147,2
T2,1,1,190,3
T3,2,1,133,3
T4,3,1,114,19
T5,4,1,46,6
T6,5,1,190,17
T7,6,0,133,2
T8,7,1,200,3
T9,8,1,25,2
[248]
T1,0,1,36,3
T2,1,1,200,5
T3,2,0,117,2
T4,3,0,160,10
T5,4,1,126,2
T6,5,1,156,9
T7,6,1,50,3
T8,7,1,105,5
T9,8,0,112,11
[249]
T1,0,1,120,7
T2,1,0,144,16
T3,2,1,40,2
T4,3,1,27,2
T5,4,0,190,4
T6,5,1,200,2
T7,6,0,104,3
T8,7,0,60,3
T9,8,1,180,32
[250]
T1,0,1,156,5
T2,1,1,80,10
T3,2,0,200,6
T4,3,0,46,2
T5,4,1,180,9
T6,5,1,80,2
T7,6,1,60,3
T8,7,1,50,3
T9,8,1,132,6
[251]
T1,0,0,116,6
T2,1,1,56,2
T3,2,0,75,2
T4,3,0,200,14
T5,4,1,180,12
T6,5,1,48,9
T7,6,0,48,2
T8,7,0,168,15
T9,8,0,72,2
[252]
T1,0,0,84,1
T2,1,0,200,9
T3,2,1,32,2
T4,3,0,105,2
T5,4,0,63,7
T6,5,0,30,2
T7,6,1,180,10
T8,7,1,57,7
T9,8,0,190,15
[253]
T1,0,0,175,25
T2,1,0,175,10
T3,2,0,66,1
T4,3,0,30,2
T5,4,0,200,4
T6,5,1,42,1
T7,6,0,84,2
T8,7,0,104,6
T9,8,0,66,6
[254]
T1,0,1,200,22
T2,1,1,42,1
T3,2,1,60,1
T4,3,1,196,2
T5,4,0,160,5
T6,5,1,112,6
T7,6,0,100,2
T8,7,1,35,3
T9,8,0,128,15
[255]
T1,0,1,80,6
T2,1,1,40,2
T3,2,1,84,5
T4,3,0,192,4
T5,4,1,200,13
T6,5,0,30,1
T7,6,1,96,4
T8,7,0,140,2
T9,8,0,180,21
[256]
T1,0,0,99,4
T2,1,0,50,2
T3,2,1,50,7
T4,3,1,168,5
T5,4,0,55,4
T6,5,0,96,4
T7,6,1,160,16
T8,7,1,112,2
T9,8,1,200,6
[257]
T1,0,1,180,9
T2,1,0,75,1
T3,2,0,75,6
T4,3,1,81,4
T5,4,1,21,2
T6,5,0,150,2
T7,6,0,200,12
T8,7,1,45,1
T9,8,1,135,20
[258]
T1,0,1,182,2
T2,1,1,96,2
T3,2,0,70,2
T4,3,1,104,5
T5,4,0,39,4
T6,5,1,39,5
T7,6,0,70,6
T8,7,0,195,3
T9,8,1,200,13
[259]
T1,0,1,200,1
T2,1,0,70,3
T3,2,1,126,4
T4,3,0,175,30
T5,4,1,150,9
T6,5,1,39,2
T7,6,1,42,3
T8,7,0,108,7
T9,8,0,77,2
[260]
T1,0,1,56,2
T2,1,1,55,2
T3,2,0,200,7
T4,3,0,84,4
T5,4,1,36,2
T6,5,1,165,7
T7,6,1,51,1
T8,7,1,63,5
T9,8,0,168,15
[261]
T1,0,0,44,3
T2,1,1,85,8
T3,2,0,120,17
T4,3,1,170,1
T5,4,0,48,1
T6,5,0,168,8
T7,6,1,85,1
T8,7,0,136,4
T9,8,0,200,6
[262]
T1,0,1,75,2
T2,1,0,49,6
T3,2,0,160,1
T4,3,0,120,2
T5,4,1,44,1
T6,5,0,125,18
T7,6,0,80,3
T8,7,0,192,2
T9,8,1,200,22
[263]
T1,0,0,36,1
T2,1,0,136,4
T3,2,1,200,6
T4,3,0,96,4
T5,4,1,168,17
T6,5,1,56,2
T7,6,1,170,19
T8,7,1,120,9
T9,8,0,43,1
[264]
T1,0,0,126,6
T2,1,1,200,7
T3,2,1,48,5
T4,3,1,189,1
T5,4,0,108,4
T6,5,0,144,19
T7,6,1,144,10
T8,7,0,20,2
T9,8,0,160,2
[265]
T1,0,0,110,7
T2,1,0,175,8
T3,2,1,60,4
T4,3,0,36,2
T5,4,1,63,2
T6,5,0,198,17
T7,6,0,36,2
T8,7,1,72,2
T9,8,1,200,20
[266]
T1,0,1,40,3
T2,1,1,108,2
T3,2,1,156,14
T4,3,1,182,14
T5,4,0,200,9
T6,5,0,32,2
T7,6,1,144,5
T8,7,1,90,8
T9,8,1,54,1
[267]
T1,0,1,200,10
T2,1,0,34,5
T3,2,1,171,6
T4,3,0,190,7
T5,4,1,60,2
T6,5,0,136,1
T7,6,0,42,1
T8,7,1,72,10
T9,8,0,57,1
[268]
T1,0,0,35,1
T2,1,0,120,24
T3,2,0,105,4
T4,3,1,200,4
T5,4,1,150,8
T6,5,1,138,2
T7,6,0,98,10
T8,7,0,46,2
T9,8,1,168,2
[269]
T1,0,0,110,4
T2,1,1,75,5
T3,2,1,138,4
T4,3,1,200,1
T5,4,1,46,5
T6,5,1,165,13
T7,6,0,150,6
T8,7,0,42,2
T9,8,0,88,4
[270]
T1,0,0,150,12
T2,1,1,200,4
T3,2,0,96,8
T4,3,0,105,14
T5,4,0,140,10
T6,5,0,66,3
T7,6,1,24,2
T8,7,0,180,2
T9,8,0,43,2
[271]
T1,0,0,70,2
T2,1,1,176,6
T3,2,0,41,2
T4,3,1,40,4
